datetime,R5,R4,R3,Pivot,S3,S4,S5,open,high,low,close,dayVolume
03-10-2017 12:10,49.95,48.6225,47.81125,47.98333333,46.18875,45.3775,44.05,47.25,49,45.35,46.55,5271
04-10-2017 12:10,50.29658214,48.5575,47.55375,46.96666667,45.54625,44.5425,42.80341786,49.95,49.95,45.4,46.2,5903
05-10-2017 12:10,50.83017621,48.7025,47.45125,47.18333333,44.94875,43.6975,41.56982379,45.5,49.4,45.3,46,2729
06-10-2017 12:10,50.16335541,48.255,47.1275,46.9,44.8725,43.745,41.83664459,47.9,47.9,41.4,43.05,10681
09-10-2017 12:10,49.80905797,46.625,44.8375,44.11666667,41.2625,39.475,36.29094203,48.9,48.9,43.55,44.85,4305
10-10-2017 12:10,50.35970149,47.7925,46.32125,45.76666667,43.37875,41.9075,39.34029851,46,46,40,43,9228
11-10-2017 12:10,49.45,46.3,44.65,43,41.35,39.7,36.55,45,45,41,42.5,2054
12-10-2017 12:10,46.64634146,44.7,43.6,42.83333333,41.4,40.3,38.35365854,45,45,38,41.15,3708
13-10-2017 12:10,48.73026316,45,43.075,41.38333333,39.225,37.3,33.56973684,42,42.25,39.3,39.95,9662
16-10-2017 12:10,42.94879135,41.5725,40.76125,40.5,39.13875,38.3275,36.95120865,39,47.9,36.4,47.9,47089
17-10-2017 12:10,63.03324176,54.225,51.0625,44.06666667,44.7375,41.575,32.76675824,54,57.45,52.6,57.45,158088
18-10-2017 12:10,62.74719582,60.1175,58.78375,55.83333333,56.11625,54.7825,52.15280418,60.75,68.9,60.75,68.9,252291
23-10-2017 12:10,77.30119454,76.125,75.4375,74.58333333,74.0625,73.375,72.19880546,75.5,79.6,67.7,69.85,109389
24-10-2017 12:10,82.12791728,76.395,73.1225,72.38333333,66.5775,63.305,57.57208272,68.5,75,66.3,72.55,104712
25-10-2017 12:10,82.07013575,77.335,74.9425,71.28333333,70.1575,67.765,63.02986425,75,77,70.05,72.2,25218
26-10-2017 12:10,79.36331192,76.0225,74.11125,73.08333333,70.28875,68.3775,65.03668808,71.3,71.5,65,65.7,36447
27-10-2017 12:10,72.27,69.275,67.4875,67.4,63.9125,62.125,59.13,67,68,62.95,63.75,10509
30-10-2017 12:10,68.86417792,66.5275,65.13875,64.9,62.36125,60.9725,58.63582208,64,68,62.7,65.05,27338
31-10-2017 12:10,70.54864434,67.965,66.5075,65.25,63.5925,62.135,59.55135566,65.55,65.75,61.3,64.75,20215
01-11-2017 12:11,69.45044861,67.1975,65.97375,63.93333333,63.52625,62.3025,60.04955139,65.5,71.2,65.1,71.2,133123
02-11-2017 12:11,77.87158218,74.555,72.8775,69.16666667,69.5225,67.845,64.52841782,72.7,76,69,73.2,117241
03-11-2017 12:11,80.62608696,77.05,75.125,72.73333333,71.275,69.35,65.77391304,74,75.05,72,73.65,37765
06-11-2017 12:11,76.76989583,75.3275,74.48875,73.56666667,72.81125,71.9725,70.53010417,74,74.6,73.5,73.65,40309
07-11-2017 12:11,74.7522449,74.255,73.9525,73.91666667,73.3475,73.045,72.5477551,74,74.8,70.35,72.25,27638
08-11-2017 12:11,76.82018479,74.6975,73.47375,72.46666667,71.02625,69.8025,67.67981521,73,75,69.9,71.3,33907
09-11-2017 12:11,76.50214592,74.105,72.7025,72.06666667,69.8975,68.495,66.09785408,72.5,78.4,71.5,76.25,56646
10-11-2017 12:11,83.60839161,80.045,78.1475,75.38333333,74.3525,72.455,68.89160839,78.2,83.85,77.5,80.35,224455
13-11-2017 12:11,86.93351613,83.8425,82.09625,80.56666667,78.60375,76.8575,73.76648387,80.9,81.7,74,75.9,52274
14-11-2017 12:11,83.7977027,80.135,78.0175,77.2,73.7825,71.665,68.0022973,75.9,77.8,72.15,75.9,17992
15-11-2017 12:11,81.84365904,79.0075,77.45375,75.28333333,74.34625,72.7925,69.95634096,76,77,72.2,73.8,4734
16-11-2017 12:11,78.70637119,76.44,75.12,74.33333333,72.48,71.16,68.89362881,74.5,77.45,73.6,77.45,16299
17-11-2017 12:11,81.50139266,79.5675,78.50875,76.16666667,76.39125,75.3325,73.39860734,78.8,80.9,74.2,79.4,73844
20-11-2017 12:11,86.56954178,83.085,81.2425,78.16666667,77.5575,75.715,72.23045822,80.25,83.35,80.15,83.35,49748
21-11-2017 12:11,86.67776045,85.11,84.23,82.28333333,82.47,81.59,80.02223955,84.25,87.5,81.6,83.3,26705
22-11-2017 12:11,89.32291667,86.545,84.9225,84.13333333,81.6775,80.055,77.27708333,85,85,81.1,82.55,10731
23-11-2017 12:11,86.51972873,84.695,83.6225,82.88333333,81.4775,80.405,78.58027127,84,86.5,83,84.2,13405
24-11-2017 12:11,87.75060241,86.125,85.1625,84.56666667,83.2375,82.275,80.64939759,84.2,84.2,80,80.55,13741
27-11-2017 12:11,84.778875,82.86,81.705,81.58333333,79.395,78.24,76.321125,82,82,79.4,79.65,3974
28-11-2017 12:11,82.2581864,81.08,80.365,80.35,78.935,78.22,77.0418136,80,81,77,77.35,13027
29-11-2017 12:11,81.36818182,79.55,78.45,78.45,76.25,75.15,73.33181818,79,81.2,78,80.15,8310
30-11-2017 12:11,83.43820513,81.91,81.03,79.78333333,79.27,78.39,76.86179487,81.1,81.15,79,79.5,3290
01-12-2017 12:12,81.66360759,80.6825,80.09125,79.88333333,78.90875,78.3175,77.33639241,80.8,83.45,77,78.15,3212
04-12-2017 12:12,84.69633117,81.6975,79.92375,79.53333333,76.37625,74.6025,71.60366883,81.15,81.15,78,79.95,2841
05-12-2017 12:12,83.17875,81.6825,80.81625,79.7,79.08375,78.2175,76.72125,80.95,81,76,79,2905
06-12-2017 12:12,84.19736842,81.75,80.375,78.66666667,77.625,76.25,73.80263158,80.5,80.5,78.85,78.9,2460
07-12-2017 12:12,80.55104629,79.8075,79.35375,79.41666667,78.44625,77.9925,77.24895371,81,82.8,81,82.8,41817
08-12-2017 12:12,84.64,83.79,83.295,82.2,82.305,81.81,80.96,85,86.9,85,86.9,33593
11-12-2017 12:12,88.84247059,87.945,87.4225,86.26666667,86.3775,85.855,84.95752941,91.2,91.2,91.2,91.2,5283
13-12-2017 12:12,95.75,95.75,95.75,95.75,95.75,95.75,95.75,100.5,100.5,100.5,100.5,111117
14-12-2017 12:12,100.5,100.5,100.5,100.5,100.5,100.5,100.5,105.4,105.4,99,101.7,86132
15-12-2017 12:12,108.2745455,105.22,103.46,102.0333333,99.94,98.18,95.12545455,103.2,106.75,102.3,106.2,25203
18-12-2017 12:12,110.8196481,108.6475,107.42375,105.0833333,104.97625,103.7525,101.5803519,107,111.5,104,111.5,71017
19-12-2017 12:12,119.5408654,115.625,113.5625,109,109.4375,107.375,103.4591346,113,117.05,112.5,117.05,36874
20-12-2017 12:12,121.7840222,119.5525,118.30125,115.5333333,115.79875,114.5475,112.3159778,120.9,122.9,118,122.9,32626
21-12-2017 12:12,128.0034746,125.595,124.2475,121.2666667,121.5525,120.205,117.7965254,128.85,129,123.25,128.55,71378
22-12-2017 12:12,134.5472617,131.7125,130.13125,126.9333333,126.96875,125.3875,122.5527383,126.05,134.95,125.25,134.95,65551
26-12-2017 12:12,145.4012176,140.285,137.6175,131.7166667,132.2825,129.615,124.4987824,131.95,141.65,131.95,141.65,16862
27-12-2017 12:12,152.0630731,146.985,144.3175,138.4166667,138.9825,136.315,131.2369269,148.7,148.7,148.7,148.7,20368
28-12-2017 12:12,148.7,148.7,148.7,148.7,148.7,148.7,148.7,156.1,156.1,156.1,156.1,29143
29-12-2017 12:12,156.1,156.1,156.1,156.1,156.1,156.1,156.1,163.9,163.9,163.9,163.9,185749
01-01-2018 12:01,163.9,163.9,163.9,163.9,163.9,163.9,163.9,170.95,172.05,169,172.05,103101
02-01-2018 12:01,175.1550444,173.7275,172.88875,171.0333333,171.21125,170.3725,168.9449556,179,180.65,176,180.65,84948
03-01-2018 12:01,185.4228551,183.2075,181.92875,179.1,179.37125,178.0925,175.8771449,185,189.65,185,189.65,112785
04-01-2018 12:01,194.4168784,192.2075,190.92875,188.1,188.37125,187.0925,184.8831216,198.85,199.1,196.05,199.1,38649
05-01-2018 12:01,202.1974496,200.7775,199.93875,198.0833333,198.26125,197.4225,196.0025504,209.05,209.05,209.05,209.05,14452
08-01-2018 12:01,209.05,209.05,209.05,209.05,209.05,209.05,209.05,219.5,219.5,219.45,219.5,375642
09-01-2018 12:01,219.5500114,219.5275,219.51375,219.4833333,219.48625,219.4725,219.4499886,221.2,230.45,221.15,230.45,122711
10-01-2018 12:01,240.141092,235.565,233.0075,227.35,227.8925,225.335,220.758908,241.95,241.95,238.95,241.95,173849
11-01-2018 12:01,244.9876648,243.6,242.775,240.95,241.125,240.3,238.9123352,247.15,254,246,253.85,271302
12-01-2018 12:01,262.1052846,258.25,256.05,251.2833333,251.65,249.45,245.5947154,264.75,266.5,263.5,266.45,217789
15-01-2018 12:01,269.4835863,268.1,267.275,265.4833333,265.625,264.8,263.4164137,278,279.75,274.8,279.75,141727
16-01-2018 12:01,284.7891648,282.4725,281.11125,278.1,278.38875,277.0275,274.7108352,281.2,288.9,265.8,265.8,57810
17-01-2018 12:01,288.9,278.505,272.1525,273.5,259.4475,253.095,242.7,252.55,252.55,252.55,252.55,4517
18-01-2018 12:01,252.55,252.55,252.55,252.55,252.55,252.55,252.55,239.95,265.15,239.95,265.15,189616
19-01-2018 12:01,292.9965514,279.01,272.08,256.75,258.22,251.29,237.3034486,278.4,278.4,266.95,278.25,67976
22-01-2018 12:01,290.1846788,284.5475,281.39875,274.5333333,275.10125,271.9525,266.3153212,281.25,286,267,279.9,41747
23-01-2018 12:01,299.8179775,290.35,285.125,277.6333333,274.675,269.45,259.9820225,282.25,284.85,269,275.25,44235
24-01-2018 12:01,291.4682621,283.9675,279.60875,276.3666667,270.89125,266.5325,259.0317379,281,283,279,280.95,92831
25-01-2018 12:01,284.977957,283.15,282.05,280.9833333,279.85,278.75,276.922043,279,286.95,274.4,274.5,13712
29-01-2018 12:01,287.0545736,281.4025,277.95125,278.6166667,271.04875,267.5975,261.9454264,275.65,285,265,271.4,122033
30-01-2018 12:01,291.8830189,282.4,276.9,273.8,265.9,260.4,250.9169811,271.5,271.5,260,266.6,30129
31-01-2018 12:01,278.3919231,272.925,269.7625,266.0333333,263.4375,260.275,254.8080769,265.25,268.4,258,261.5,33769
01-02-2018 12:02,272.0410853,267.22,264.36,262.6333333,258.64,255.78,250.9589147,261.05,274.55,261.05,273.65,24084
02-02-2018 12:02,287.8015993,281.075,277.3625,269.75,269.9375,266.225,259.4984007,274,275,261,264.2,7272
05-02-2018 12:02,278.3716475,271.9,268.05,266.7333333,260.35,256.5,250.0283525,264,268.9,260,268.8,18436
06-02-2018 12:02,278.0012308,273.695,271.2475,265.9,266.3525,263.905,259.5987692,265,267.5,261.9,264.65,21188
07-02-2018 12:02,270.3088011,267.73,266.19,264.6833333,263.11,261.57,258.9911989,270,273,266.1,268.65,11239
08-02-2018 12:02,275.6161218,272.445,270.5475,269.25,266.7525,264.855,261.6838782,282,282,269.25,272.85,19669
09-02-2018 12:02,285.7704735,279.8625,276.35625,274.7,269.34375,265.8375,259.9295265,269.15,279,264.4,268.75,12313
12-02-2018 12:02,283.5902042,276.78,272.765,270.7166667,264.735,260.72,253.9097958,269.5,270,263.95,267.25,29822
14-02-2018 12:02,273.3756393,270.5775,268.91375,267.0666667,265.58625,263.9225,261.1243607,266.85,270.95,265.9,269.1,7227
15-02-2018 12:02,274.2107747,271.8775,270.48875,268.65,267.71125,266.3225,263.9892253,269.95,270,265.95,266.4,15606
16-02-2018 12:02,270.4568528,268.6275,267.51375,267.45,265.28625,264.1725,262.3431472,268.5,269.95,255.1,260.55,11913
19-02-2018 12:02,275.7172579,268.7175,264.63375,261.8666667,256.46625,252.3825,245.3827421,265,268,259.95,260.95,14259
20-02-2018 12:02,269.0309675,265.3775,263.16375,262.9666667,258.73625,256.5225,252.8690325,264,264,250,259.85,4839
21-02-2018 12:02,274.4016,267.55,263.7,257.95,256,252.15,245.2984,265.25,267,246.9,246.9,30487
22-02-2018 12:02,267,257.955,252.4275,253.6,241.3725,235.845,226.8,240,250,234.6,238,13564
23-02-2018 12:02,253.6231884,246.47,242.235,240.8666667,233.765,229.53,222.3768116,244.6,246.45,226.1,226.3,25084
26-02-2018 12:02,246.6680009,237.4925,231.89625,232.95,220.70375,215.1075,205.9319991,233.9,233.9,215,215.25,15126
27-02-2018 12:02,234.1719767,225.645,220.4475,221.3833333,210.0525,204.855,196.3280233,223,223,204.5,217.45,114600
28-02-2018 12:02,237.1215159,227.625,222.5375,214.9833333,212.3625,207.275,197.7784841,228.3,228.3,218.9,225.75,59393
01-03-2018 12:03,235.4441526,230.92,228.335,224.3166667,223.165,220.58,216.0558474,228,232,220.1,222.65,37223
05-03-2018 12:03,234.6878692,229.195,225.9225,224.9166667,219.3775,216.105,210.6121308,233,233,211.55,211.55,40524
06-03-2018 12:03,233,223.3475,217.44875,218.7,205.65125,199.7525,190.1,218,218,201,201,35003
07-03-2018 12:03,218,210.35,205.675,206.6666667,196.325,191.65,184,201.9,210,201,204.2,32784
08-03-2018 12:03,213.3432836,209.15,206.675,205.0666667,201.725,199.25,195.0567164,210.85,210.85,195.4,198.1,143716
09-03-2018 12:03,213.7634852,206.5975,202.34875,201.45,193.85125,189.6025,182.4365148,204.95,208,202,207.95,79469
13-03-2018 12:03,220.6244907,219.565,218.9325,217.5333333,217.6675,217.035,215.9755093,225,229.2,225,229.2,27584
14-03-2018 12:03,233.4784,231.51,230.355,227.8,228.045,226.89,224.9216,237,240.65,235.2,240.65,33172
15-03-2018 12:03,246.2262861,243.6475,242.14875,238.8333333,239.15125,237.6525,235.0737139,244.9,251.8,244.4,246.4,6313
16-03-2018 12:03,253.8605565,250.47,248.435,247.5333333,244.365,242.33,238.9394435,253,253,247.65,247.75,6307
19-03-2018 12:03,253.1021603,250.6925,249.22125,249.4666667,246.27875,244.8075,242.3978397,249.65,252.5,246.15,246.8,149130
20-03-2018 12:03,253.1667682,250.2925,248.54625,248.4833333,245.05375,243.3075,240.4332318,247,250,243.05,243.65,40242
21-03-2018 12:03,250.617157,247.4725,245.56125,245.5666667,241.73875,239.8275,236.682843,245.85,248.05,232.2,234.8,12758
22-03-2018 12:03,250.8274763,243.5175,239.15875,238.35,230.44125,226.0825,218.7725237,238.05,238.95,232,237.8,27489
23-03-2018 12:03,244.92375,241.6225,239.71125,236.25,235.88875,233.9775,230.67625,239.95,240,226,228,4950
26-03-2018 12:03,242.1238938,235.7,231.85,231.3333333,224.15,220.3,213.8761062,235.7,238,220,229.8,97078
27-03-2018 12:03,248.6018182,239.7,234.75,229.2666667,224.85,219.9,210.9981818,232,241.25,231.9,241.25,15009
28-03-2018 12:03,250.9769836,246.3925,243.82125,238.1333333,238.67875,236.1075,231.5230164,245,252,240.95,241.35,10342
02-04-2018 12:04,252.4183441,247.4275,244.38875,244.7666667,238.31125,235.2725,230.2816559,244.05,248.1,243.6,245.4,91464
03-04-2018 12:04,249.9332512,247.875,246.6375,245.7,244.1625,242.925,240.8667488,250,254,249,251.25,4664
04-04-2018 12:04,256.2951807,254,252.625,251.4166667,249.875,248.5,246.2048193,255.8,256,251.55,251.95,11880
05-04-2018 12:04,256.4070761,254.3975,253.17375,253.1666667,250.72625,249.5025,247.4929239,255.9,258.75,253.1,254.5,6956
06-04-2018 12:04,260.1812525,257.6075,256.05375,255.45,252.94625,251.3925,248.8187475,257.45,260,252.9,253.85,7952
09-04-2018 12:04,260.9766706,257.755,255.8025,255.5833333,251.8975,249.945,246.7233294,257.2,259,249.05,250.55,30730
10-04-2018 12:04,260.5599277,256.0225,253.28625,252.8666667,247.81375,245.0775,240.5400723,254.25,254.25,248,248.5,10033
11-04-2018 12:04,254.7626008,251.9375,250.21875,250.25,246.78125,245.0625,242.2373992,249.85,249.85,248,248.2,1521
12-04-2018 12:04,250.0514919,249.2175,248.70875,248.6833333,247.69125,247.1825,246.3485081,251.5,251.5,235.8,237.35,7727
13-04-2018 12:04,253.1532019,245.985,241.6675,241.55,233.0325,228.715,221.5467981,243,244.65,236.6,238.35,23011
16-04-2018 12:04,246.4595414,242.7775,240.56375,239.8666667,236.13625,233.9225,230.2404586,244.85,244.9,238.5,242.5,119075
17-04-2018 12:04,249.0073375,246.02,244.26,241.9666667,240.74,238.98,235.9926625,245,246.3,231,231.3,5968
18-04-2018 12:04,246.6198701,239.715,235.5075,236.2,227.0925,222.885,215.9801299,233.05,242.85,229.25,240.75,28572
19-04-2018 12:04,255.0322246,248.23,244.49,237.6166667,237.01,233.27,226.4677754,245.5,245.5,236,239.2,12373
20-04-2018 12:04,248.8288136,244.425,241.8125,240.2333333,236.5875,233.975,229.5711864,244.5,244.9,238,242.45,16831
23-04-2018 12:04,249.4790126,246.245,244.3475,241.7833333,240.5525,238.655,235.4209874,244.2,245.1,230.35,245,22590
24-04-2018 12:04,260.6880834,253.1125,249.05625,240.15,240.94375,236.8875,229.3119166,245.2,257,244.7,250.9,43973
25-04-2018 12:04,263.5116469,257.665,254.2825,250.8666667,247.5175,244.135,238.2883531,251.45,255,244.05,252.15,52739
26-04-2018 12:04,263.4634296,258.1725,255.16125,250.4,249.13875,246.1275,240.8365704,255,261.5,253,259.7,90934
27-04-2018 12:04,268.4250988,264.375,262.0375,258.0666667,257.3625,255.025,250.9749012,267.5,268.95,264.9,267.8,70814
30-04-2018 12:04,271.8943375,270.0275,268.91375,267.2166667,266.68625,265.5725,263.7056625,270,276.6,270,275.6,56736
02-05-2018 12:05,282.3368889,279.23,277.415,274.0666667,273.785,271.97,268.8631111,283,287,273.85,274.6,97530
03-05-2018 12:05,287.7860142,281.8325,278.21625,278.4833333,270.98375,267.3675,261.4139858,277,277.15,273.75,273.75,93301
04-05-2018 12:05,277.15,275.62,274.685,274.8833333,272.815,271.88,270.35,274.1,276,273.8,274,79788
07-05-2018 12:05,276.201607,275.21,274.605,274.6,273.395,272.79,271.798393,278,280.35,276.45,277.2,79839
08-05-2018 12:05,281.1105806,279.345,278.2725,278,276.1275,275.055,273.2894194,278.75,283.5,278.7,279.8,106270
09-05-2018 12:05,284.6189451,282.44,281.12,280.6666667,278.48,277.16,274.9810549,279.1,288,278.75,285.7,123192
10-05-2018 12:05,295.1806278,290.7875,288.24375,284.15,283.15625,280.6125,276.2193722,289,299.95,287.65,293.15,131523
11-05-2018 12:05,305.6851816,299.915,296.5325,293.5833333,289.7675,286.385,280.6148184,296,298,293,296.7,137295
14-05-2018 12:05,301.7631399,299.45,298.075,295.9,295.325,293.95,291.6368601,297.95,299.65,294.4,295.85,153340
15-05-2018 12:05,301.1258577,298.7375,297.29375,296.6333333,294.40625,292.9625,290.5741423,296,299.9,292.8,293.95,105119
16-05-2018 12:05,301.0778859,297.855,295.9025,295.55,291.9975,290.045,286.8221141,293.75,296,292.15,293.95,77630
17-05-2018 12:05,297.8237207,296.0675,295.00875,294.0333333,292.89125,291.8325,290.0762793,297.45,297.45,292.05,293.35,83978
18-05-2018 12:05,298.774037,296.32,294.835,294.2833333,291.865,290.38,287.925963,293.5,296.9,291,291.95,85685
21-05-2018 12:05,297.8692612,295.195,293.5725,293.2833333,290.3275,288.705,286.0307388,292.45,297.75,292,292.2,98690
22-05-2018 12:05,297.9539384,295.3625,293.78125,293.9833333,290.61875,289.0375,286.4460616,292.8,294.85,289.7,291.05,110745
23-05-2018 12:05,296.223999,293.8825,292.46625,291.8666667,289.63375,288.2175,285.876001,295,295.7,292.45,293.15,117604
24-05-2018 12:05,296.4077791,294.9375,294.04375,293.7666667,292.25625,291.3625,289.8922209,295.2,295.95,291.9,293,126236
25-05-2018 12:05,297.0652621,295.2275,294.11375,293.6166667,291.88625,290.7725,288.9347379,294.05,294.35,292.2,292.65,118020
28-05-2018 12:05,294.8033111,293.8325,293.24125,293.0666667,292.05875,291.4675,290.4966889,295.25,305.3,294.9,303.75,168720
29-05-2018 12:05,314.4621058,309.47,306.61,301.3166667,300.89,298.03,293.0378942,307.15,309.95,301.95,304.95,157578
30-05-2018 12:05,313.0294834,309.35,307.15,305.6166667,302.75,300.55,296.8705166,308.5,318,306.9,314.85,148095
31-05-2018 12:05,326.2375367,320.955,317.9025,313.25,311.7975,308.745,303.4624633,319.15,325.75,318.5,324.2,208037
01-06-2018 12:06,331.5797488,328.1875,326.19375,322.8166667,322.20625,320.2125,316.8202512,325,325,308,312.25,51224
04-06-2018 12:06,329.4845779,321.6,316.925,315.0833333,307.575,302.9,295.0154221,315.05,319.5,301.05,303.2,56431
05-06-2018 12:06,321.7817638,313.3475,308.27375,307.9166667,298.12625,293.0525,284.6182362,306,315,288.2,292.9,24702
06-06-2018 12:06,320.1370576,307.64,300.27,298.7,285.53,278.16,265.6629424,294,300.25,280,288.75,23471
07-06-2018 12:06,309.6328125,299.8875,294.31875,289.6666667,283.18125,277.6125,267.8671875,293.5,295,289,290.6,17343
08-06-2018 12:06,296.633218,293.9,292.25,291.5333333,288.95,287.3,284.566782,297.5,297.5,276.1,283.3,21968
11-06-2018 12:06,305.2580587,295.07,289.185,285.6333333,277.415,271.53,261.3419413,287.05,296.6,287.05,295.5,43287
12-06-2018 12:06,305.331127,300.7525,298.12625,293.05,292.87375,290.2475,285.668873,296.75,302.05,295.75,298.25,41239
13-06-2018 12:06,304.6032544,301.715,299.9825,298.6833333,296.5175,294.785,291.8967456,301.75,309.3,298.4,307.25,23281
14-06-2018 12:06,318.4732741,313.245,310.2475,304.9833333,304.2525,301.255,296.0267259,307.3,311.55,306.9,309.9,33970
15-06-2018 12:06,314.5954545,312.4575,311.17875,309.45,308.62125,307.3425,305.2045455,311.7,311.7,308.5,309.55,66347
18-06-2018 12:06,312.7608914,311.31,310.43,309.9166667,308.67,307.79,306.3391086,310,310,298,300.1,53874
19-06-2018 12:06,312.1845638,306.7,303.4,302.7,296.8,293.5,288.0154362,299.2,302.1,294.75,296.35,50298
20-06-2018 12:06,303.7398982,300.3925,298.37125,297.7333333,294.32875,292.3075,288.9601018,300,310,297.3,307.1,45315
21-06-2018 12:06,320.2186344,314.085,310.5925,304.8,303.6075,300.115,293.9813656,310.15,312.25,303.9,304.9,43912
22-06-2018 12:06,313.2774761,309.4925,307.19625,307.0166667,302.60375,300.3075,296.5225239,307.1,311.75,304,304.8,27565
25-06-2018 12:06,312.5703947,309.0625,306.93125,306.85,302.66875,300.5375,297.0296053,306.9,311,303,303.95,21372
26-06-2018 12:06,311.9750825,308.35,306.15,305.9833333,301.75,299.55,295.9249175,315,315,302.75,305.65,26541
27-06-2018 12:06,318.017341,312.3875,309.01875,307.8,302.28125,298.9125,293.282659,307.75,308,300,301.5,19131
28-06-2018 12:06,309.54,305.9,303.7,303.1666667,299.3,297.1,293.46,302.75,309.9,299.2,305.95,71206
29-06-2018 12:06,316.8913937,311.835,308.8925,305.0166667,303.0075,300.065,295.0086063,306.75,308.9,301.45,302.45,90718
02-07-2018 12:07,309.9247139,306.5475,304.49875,304.2666667,300.40125,298.3525,294.9752861,309.9,309.9,294,297.55,60640
03-07-2018 12:07,313.6419898,306.295,301.9225,300.4833333,293.1775,288.805,281.4580102,299.05,303.3,293.65,295.5,34958
04-07-2018 12:07,305.2107952,300.8075,298.15375,297.4833333,292.84625,290.1925,285.7892048,297,297.6,280.75,285.45,8993
05-07-2018 12:07,302.5820837,294.7175,290.08375,287.9333333,280.81625,276.1825,268.3179163,285,287.95,271.25,271.5,3082
06-07-2018 12:07,288.2153917,280.685,276.0925,276.9,266.9075,262.315,254.7846083,271.85,275.95,258,271,23096
09-07-2018 12:07,289.8544574,280.8725,275.93625,268.3166667,266.06375,261.1275,252.1455426,275,284.55,268.3,281.9,42869
10-07-2018 12:07,298.9737048,290.8375,286.36875,278.25,277.43125,272.9625,264.8262952,286,294.35,284.35,293.6,17137
11-07-2018 12:07,303.9253033,299.1,296.35,290.7666667,290.85,288.1,283.2746967,298,298,290.35,290.5,17382
12-07-2018 12:07,298.1539521,294.7075,292.60375,292.95,288.39625,286.2925,282.8460479,294,294,280,284.25,11210
13-07-2018 12:07,298.4625,291.95,288.1,286.0833333,280.4,276.55,270.0375,288.25,293,284,285.4,12690
17-07-2018 12:07,289.6680299,286.14,283.995,284.0166667,279.705,277.56,274.0319701,285,285,267.8,279,2236
18-07-2018 12:07,296.9193428,288.46,283.73,277.2666667,274.27,269.54,261.0806572,283.55,285,275,275,4765
19-07-2018 12:07,285,280.5,277.75,278.3333333,272.25,269.5,265,279,279,265.55,273.95,10771
20-07-2018 12:07,287.8254566,281.3475,277.64875,272.8333333,270.25125,266.5525,260.0745434,275,279,270,274,17959
23-07-2018 12:07,283.1333333,278.95,276.475,274.3333333,271.525,269.05,264.8666667,278,278,262,271.5,10011
24-07-2018 12:07,288.0801527,280.3,275.9,270.5,267.1,262.7,254.9198473,278.45,285,276,280.95,16069
25-07-2018 12:07,290.111413,285.9,283.425,280.65,278.475,276,271.788587,283,294,280,281.3,8836
26-07-2018 12:07,295.365,289,285.15,285.1,277.45,273.6,267.235,284.3,284.3,280.65,280.95,9383
27-07-2018 12:07,284.6039017,282.9575,281.95375,281.9666667,279.94625,278.9425,277.2960983,286,288.75,275.2,283.05,15851
30-07-2018 12:07,296.9865098,290.5025,286.77625,282.3333333,279.32375,275.5975,269.1134902,288,288.45,279.6,285.2,15689
31-07-2018 12:07,294.2272532,290.0675,287.63375,284.4166667,282.76625,280.3325,276.1727468,286,286.5,271,281.75,9083
01-08-2018 12:08,297.8648524,290.275,286.0125,279.75,277.4875,273.225,265.6351476,286,286,268.8,278.35,5999
02-08-2018 12:08,296.1610863,287.81,283.08,277.7166667,273.62,268.89,260.5389137,284.95,284.95,269.8,275.85,10407
03-08-2018 12:08,291.3397239,284.1825,280.01625,276.8666667,271.68375,267.5175,260.3602761,275,275,262.1,262.1,4553
06-08-2018 12:08,275,269.195,265.6475,266.4,258.5525,255.005,249.2,249,249,249,249,496
07-08-2018 12:08,249,249,249,249,249,249,249,236.55,236.55,236.55,236.55,157
08-08-2018 12:08,236.55,236.55,236.55,236.55,236.55,236.55,236.55,224.75,224.75,224.75,224.75,1154
09-08-2018 12:08,224.75,224.75,224.75,224.75,224.75,224.75,224.75,213.55,213.55,213.55,213.55,1586
10-08-2018 12:08,213.55,213.55,213.55,213.55,213.55,213.55,213.55,202.9,202.9,202.9,202.9,1486
14-08-2018 12:08,192.8,192.8,192.8,192.8,192.8,192.8,192.8,183.2,183.2,183.2,183.2,83
16-08-2018 12:08,183.2,183.2,183.2,183.2,183.2,183.2,183.2,174.05,174.05,174.05,174.05,338
20-08-2018 12:08,165.35,165.35,165.35,165.35,165.35,165.35,165.35,157.1,157.1,157.1,157.1,191
21-08-2018 12:08,157.1,157.1,157.1,157.1,157.1,157.1,157.1,149.25,149.25,149.25,149.25,279
23-08-2018 12:08,149.25,149.25,149.25,149.25,149.25,149.25,149.25,141.8,141.8,141.8,141.8,485
28-08-2018 12:08,128.05,128.05,128.05,128.05,128.05,128.05,128.05,121.65,121.65,121.65,121.65,2813
29-08-2018 12:08,121.65,121.65,121.65,121.65,121.65,121.65,121.65,115.6,127.7,115.6,121.45,162805
30-08-2018 12:08,134.162327,128.105,124.7775,121.5833333,118.1225,114.795,108.737673,122.6,126.9,115.4,121.1,83298
31-08-2018 12:08,133.1680243,127.425,124.2625,121.1333333,117.9375,114.775,109.0319757,126,126,118.6,124.45,21460
03-09-2018 12:09,132.2150084,128.52,126.485,123.0166667,122.415,120.38,116.6849916,118.3,127.95,118.25,125.8,38194
04-09-2018 12:09,136.1193235,131.135,128.4675,124,123.1325,120.465,115.4806765,121,131.8,121,125,14849
05-09-2018 12:09,136.1570248,130.94,127.97,125.9333333,122.03,119.06,113.8429752,122.2,127.4,119.3,124.4,2211
